Review,Cơ sở vật chất#Chất lượng,Cơ sở vật chất#Khác,Cơ sở vật chất#Không gian,Cơ sở vật chất#Vệ sinh,Nhân viên y tế#Chất lượng,Nhân viên y tế#Khác,Nhân viên y tế#Thái độ,Trải nghiệm chung#Chất lượng,Trải nghiệm chung#Giá,Trải nghiệm chung#Khác,Trải nghiệm chung#Không gian,Trải nghiệm chung#Thái độ,Trải nghiệm chung#Vệ sinh
Chen lấn xếp hàng mệt mỏi lắm.,0,0,0,0,0,0,0,0,0,2,0,0,0
"Bệnh viện rộng, lớn. Nay có khoa chấn thương chỉnh hình.",0,0,1,0,0,0,0,0,0,0,0,0,0
Chất lượng tốt không gian rộng dãi,0,0,0,0,0,0,0,1,0,0,1,0,0
"Bện viên khá ổn, có bãi đỗ xe với giá 30k 1 chiếc oto",0,1,0,0,0,0,0,0,0,0,0,0,0
"test nhanh covid lấy giấy đi đường: tầm 30 phút là xong, nhân viên và bảo vệ nhiệt tình, thân thiện, cơ sở tốt, mỗi tội mắc nên cho 4 sao",1,0,0,0,0,0,1,1,2,0,0,0,0
Khám nhanh. Nhưng hiện khách đông quá. Giờ cũng phải chờ như bệnh viện nhà nước.,0,0,2,0,0,0,0,1,0,0,0,0,0
"Bệnh nhọt apxe da càng trị càng nặng ko dứt bệnh , mỗi ngày khám gặp 1 bs khác nhau muốn lạy.luôn .xét nghiệm các thứ rồi im re",0,0,0,0,0,0,0,0,0,2,0,0,0
"Bệnh viện cực tồi tệ, khám 11h sáng bị đau ruột thừa mà 11h đêm mới được mổ. Y tá phòng hồi sức còn làm mất film chụp của bệnh nhân bắt đi chụp lại 2 3 lần.",2,0,0,0,0,0,0,0,0,0,0,0,0
Rất hài lòng với bệnh viện này,0,0,0,0,0,0,0,0,0,1,0,0,0
"Dịch vụ tại bênh viện tốt, sạch sẽ",0,0,0,0,0,0,0,1,0,0,0,0,1
"“ Đã tới khám ở khoa chữa răng lầu 2. Bác sĩ chuyên môn cao và nhiều kinh nghiệm, điều dưỡng nhiệt tình vui vẻ.
Dụng cụ, thiết bị sạch sẽ. Tuy chờ hơi lâu do bốc theo stt, lượng bệnh nhân khám ở đây rất đông. Nhưng khi có vấn đề về răng nhất định sẽ thăm khám ở đây cho yên tâm.”",0,0,0,1,1,0,1,0,0,2,0,0,0
"Đến chụp MRI yêu cầu kết quả tiếng anh, gật gật các kiểu.

Tôi đóng 2730k, vào làm xong ra hẹn vì phải dịch kết quả sang tiếng anh nên phải dời sang 1h chiều. 1h chiều tới lấy nói là không dịch kịp, bác sĩ đi về rồi. Tài liệu y khoa mà mấy bạn tưởng đồ chơi hay sao, nếu không cần thiết thì tôi yêu cầu kết quả tiếng anh để làm gì?

Bác sĩ chỉ định tôi ở nơi khác là người nước ngoài nên cần tài liệu tiếng anh mới chuẩn đoán và điều trị được, mà các bạn vô tư hỏi tuần sau có kết quả tiếng anh có được không. Thử hỏi nếu người bệnh là bệnh nhân sắp chết thì phải chờ đợi các bạn đến 1 tuần mới được đi khám và điều trị sao?

Tôi không hiểu nổi cái tâm làm nghề của các bạn ở BV này.

Như 1 trò đùa. Tôi sẽ không quay lại đây và cũng không khuyến khích những người xung quanh tôi đến đây làm bất kì thứ gì.",0,0,0,0,2,0,2,0,0,3,0,0,0
"Nhân viên nhiệt tình, trải nghiệm tốt",0,0,0,0,0,0,1,1,0,0,0,0,0
"Nhận viên y tá thì tệ, bệnh viện quá tải. Sắp xếp giấy tờ lộn xộn, chờ siêu âm mà từ 8h đến 11h chưa đến lượt.",0,0,0,0,2,0,0,2,0,0,0,0,0
Nhiệt tình,0,0,0,0,0,0,0,0,0,1,0,0,0
Sạch đẹp,0,0,0,0,0,0,0,0,0,0,1,0,0
"Dịch vụ kém, bắt bệnh nhân chờ lâu, khám qua loa và không quan tâm tới tình trạng bệnh nhân",0,0,0,0,0,0,0,2,0,0,0,0,0
"Tốt, sạch sẽ, khu dịch vụ giá hơi cao chút nhưng vẫn ổn.",0,0,0,0,0,0,0,1,0,0,0,0,1
"Bệnh viện chất lượng tốt, là nơi mọi người yên tâm khám và chữa bệnh với những bác sĩ hàng đầu chuyên môn cao và tâm huyết",1,0,0,0,1,0,1,0,0,0,0,0,0
"Bệnh viện Quân Y 175 mới xây dựng lại rất to và khang trang như khách sạn 5 sao vậy. Mình đến thăm bệnh ở đây thấy các y bác sĩ và các y tá rất vui vẻ, phục vụ tận tình chu đáo. Bên trong phòng bệnh khá rộng rãi, sạch sẽ và thoáng mát, có máy nước nóng lạnh rất tiện cho bệnh nhân. Có trang bị ghế nằm cho người nuôi bệnh. Khu vực tầng trệt trưng bày nhiều gian hàng thực phẩm sức khỏe, máy bán nước tự động, máy massage cho những ai có nhu cầu. Giờ vào thăm bệnh trước 21h",1,0,1,1,0,0,1,1,0,0,1,1,0
Dịch vụ công nhưng khá ổn.,0,0,0,0,0,0,0,3,0,0,0,0,0
"Do không phải bệnh viện công nên đội ngũ vận hành rất chuyên nghiệp, bác sĩ và nhân viên hỗ trợ người bệnh rất nhiệt tình, họ coi người bệnh là khách hàng nên người bệnh đến đây sẽ được tôn trọng. Môi trường bệnh viện mát, sạch sẽ. Thời gian  chờ đợi không nhiều, khâu xét nghiệm nhanh hơn các bệnh viện công",0,0,0,1,1,0,1,0,0,0,0,0,0
"đi khám mắt khúc xạ mà quá đông, bệnh viện không đủ không gian vì nơi đây phụ huynh thường dẫn con đến khám. Kính thì trưng bày vô cùng lộn xộn, đến khi tính tiền thì bệnh viện vẫn chưa có máy thanh toán bằng thẻ. Thời buổi công nghệ rồi mà bệnh viện chỉ thu tiền mặt.",0,2,2,0,0,0,0,0,0,2,0,0,0
"Khám okie. Mà đông quá. Cực kỳ đông. Mỗi lần nội soi, siêu âm là u chu choa nó đông 🤣🤣.",0,0,0,0,0,0,0,1,0,0,2,0,0
"Đây là bệnh viện hàng đầu về điều trị cho bệnh nhi tại Việt Nam nói chung và Miền Nam nói riêng. Bệnh viện quy tụ đa phần các bác sỹ giỏi của Tp.HCM.
Cơ sở vật chất tương đối cũ. Tuy nhiên hiện nay đã xây dựng thêm nhiều tòa nhà nên Bệnh nhi có cơ hội được nằm trong các phòng ốc khang trang hơn so với trước đây.
Bệnh nhi rất đông nên cha mẹ cân nhắc khi cho bé đến khám tại BV. Nếu bé chỉ bị cảm sốt thông thường nên đến BS tư khám để tránh nguy cơ lây nhiễm chéo, đặc biệt trong thời gian dịch bệnh.
Nếu có điều kiện có thể cho bé khám tại khu Khám dịch vụ hoặc Khu 5A.",2,0,0,0,0,0,0,1,0,0,0,0,0
dịch vụ tốt quá nha,0,0,0,0,0,0,0,1,0,0,0,0,0
Bênh viên gi may thở ko có bắt người nhà bóp tay.moi muon chet,2,0,0,0,0,0,0,0,0,0,0,0,0
"Tôi Thấy bệnh viện chợ rẫy rất thoáng mát, và đông khi mỗi ngày nhận hơn 5000k đi khám",0,2,1,0,0,0,0,0,0,0,0,0,0
Bảo vệ ở đây rất khó chịu,0,0,0,0,0,0,2,0,0,0,0,0,0
"Mình có bhyt nhưng không biết dùng thế nào nên thôi k dùng luôn. Bác sĩ với nhân viên khá nhẹ nhàng và tận tình. Có chị thu ngân quầy 5 hơi cọc tí nhưng thôi k sao. Mình nhổ răng chỉ còn chân nên hơi khó nhổ tí. Bác sĩ dặn dò mình rất cẩn thận luôn. Khám 60k, x quang 160k, xét nghiệm máu với nhổ răng 760k. Tiền thuốc mua ở pharma city 190k nữa. Nói chung hài lòng",0,0,0,0,0,0,1,0,0,0,0,0,0
Nhân viên nhà ăn bv mua đồ mà rất tỏ ý khinh bỉ có thái độ với thân nhân nuôi bệnh ngày  7/7 quầy thu tiền mua nước lúc 12:15 nên thay đổi tính nhân viên bán. Bv lớn mà thấy chán nản,0,0,0,0,0,0,2,0,0,0,0,0,0
"Chu đáo, tốt",0,0,0,0,0,0,0,0,0,1,0,0,0
"Bệnh viện khá đông, chất lượng dịch vụ tốt, giá dịch vụ tương đối cao",0,0,2,0,0,0,0,1,2,0,0,0,0
4.0 mà khâu bóc số đóng tiền quá khó khăn,0,0,0,0,0,0,0,0,0,2,0,0,0
"Chi phí quá cao, nội soi mặc định dùng thuốc mê, hướng dẫn không nhiệt tình, bác sĩ khám tương đối nhanh.",0,0,0,0,1,0,2,0,2,0,0,0,0
"Phòng ban sạch sẽ, nhân viên cskh nhiệt tình, bác sĩ chuyên môn giỏi. Rất hài lòng khi ksk định kỳ của công ty với Vigor Health",0,0,0,1,1,0,1,1,0,0,0,0,0
Bệnh viện tồi tệ,2,0,0,0,0,0,0,0,0,0,0,0,0
"Đi thăm bệnh, phòng dịch vụ sạch sẽ yên tĩnh",0,0,1,1,0,0,0,0,0,0,0,0,0
"Bệnh viện có cơ sở 2 đi từ cổng trên đường Tú Xương rất tiện. Từ bác bảo vệ, nhân viên và bác sĩ đều rất thân thiện và tận tình. Đến lúc 9h nhưng vẫn kịp khám xong lúc 11h15. Nên đến sớm từ 7h để bốc số và khám cho nhanh, đến muộn mất công k? kịp khám xong lại phải chờ sang buổi chiều",0,0,0,0,0,0,1,0,0,0,0,0,0
Cơ sở vật chất tạm ổn. điều trị bệnh khá tốt.,3,0,0,0,0,0,0,1,0,0,0,0,0
Bệnh viện ok,1,0,0,0,0,0,0,0,0,0,0,0,0
"Saigon có 3 bệnh viện tốt nhất về chuyên môn củng như trang thiềt bị y tế đó là bệnh viện đai học y dược , bệnh viện chợ rẩy , bệnh viện 115",1,0,0,0,0,0,0,0,0,0,0,0,0
"Một từ thôi :""Chê!""",0,0,0,0,0,0,0,0,0,2,0,0,0
"Chi phí vô khám là 100k, đóng tiền xong được số thứ tự rồi lên khoa cần khám. Phòng ốc khá mới mẻ. Muốn thăm bệnh phải xuất trình giấy tờ, đeo thẻ và có giờ giấc thăm bệnh.",0,0,1,0,0,0,0,0,3,0,0,0,0
"Phòng khám sạch sẽ, đã đi nhiều nơi nhưng thấy ở đây khá tốt. Bác sĩ tư vấn kỹ, nhân viên cũng nhiệt tình, không gian thoáng, ko ồn ào như mấy chỗ kia. Mong pk sẽ giữ vững như thế. Đã dẫn người thân đi khám 2 lần, sẽ còn quay lại.",1,1,1,1,1,0,1,1,0,1,0,1,0
Khám Covid19 hơi đông và không đảm bảo khoảng cách,0,0,0,0,0,0,0,0,0,0,2,0,0
CHỊ LY ÁP NITO LỎNG TỐT LẮM NHÉ. BỮA SAU ĐỀ NGHỊ CHỊ LY LÀM TIẾP NHÉ 💥💥💥💥💥,0,0,0,0,1,0,0,0,0,0,0,0,0
Phục vụ tốt. Không phải đợi quá lâu.,0,0,0,0,0,0,0,1,0,1,0,0,0
"Thực sự thất vọng cho cách phục vụ của bv phạm Ngọc Thạch , từ khâu nhân bệnh đến khâu khám thực sự rất mất thời gian . Nhận bệnh từ 7h sáng mà đến 2h chiều mới được khám . Hôm nay tôi chứng kiến rất nhiều bệnh nhân đã nối giận với cách làm việc k khoa học .",0,0,0,0,0,0,0,2,0,0,0,0,0
Phục vụ tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
"Rất sang trọng , chữa trị nhiệt tình , có đàn piano rất đáng khen cho bvnn",0,0,0,0,0,0,0,0,0,0,1,1,0
"Mai lên khám gãy xương gò má.
:(
Nhập viện:
• Ngày 01: Thứ 05 (19/05) - Sáng nhập viện, ở lại một đêm, do lượng bệnh nhân đông nên phải nằm băng ca ngoài hàng lang chờ mổ, thời tiết khá nóng và khó chịu.

• Ngày 02: Thứ 06 (20/05) - Tiếp tục chờ mổ, sáng đi xét nghiệm máu và mẫu nước tiểu, chiều đi chụp x-quang phổi. Ăn bữa tối xong hỏi điều dưỡng việc về nhà lấy đồ rồi lên lại, do chờ mổ lâu. Chiều nay đã dọn vào phòng do trong phòng có người mổ về.

• Ngày 03: Thứ 07 (21/05) - Trốn viện
• Ngày 04: Chủ Nhật (22/05)
• Ngày 05: Thứ 02 (23/05)
• Ngày 06: Thứ 03 (24/05)
• Ngày 07: Thứ 04 (25/05)
• Ngày 08: Thứ 05 (26/05)",0,2,2,0,0,0,0,0,0,0,0,0,0
"chổ nào thiết bị cũng khá ok, yên tâm",1,1,0,0,0,0,0,0,0,0,0,0,0
"Nhân viên chăm sóc chậm trễ, nhắc nhỡ nhưng lại không tôn trọng",0,0,0,0,0,2,2,0,0,0,0,0,0
"có đầy đủ kết quả , khám các phòng khác xong, bắt bn phải chờ qua buổi chiều mới cho lấy số khám trong khi mới 10g mà phòng bs k có bn nào khám. Bn đau yếu mới cần đi khám chứ khỏe ai rảnh mà đến đây.",0,0,0,0,0,0,0,1,0,2,0,0,0
"Phòng khám okay, các bạn dễ thưowngn",1,0,0,0,1,0,0,0,0,0,0,0,0
"Bác sĩ Khải, điều dưỡng Thảo và bác sĩ còn lại (xin lỗi em không nhớ tên) rất tận tình chu đáo và vui tính, giúp người bệnh bớt căng thẳng. Cảm ơn các bác sĩ rất nhiều ạ 🥰",0,0,0,0,0,0,1,0,0,0,0,0,0
Đông lắm nhưng khám nhanh,0,0,0,0,0,0,0,0,0,3,0,0,0
"Khu cổng Nguyễn Du thì mới, nhưng nhà vệ sinh hỏng cần xả nước nghiêm trọng nên hôi thối vô cùng vì cũng không có xô hay ca nước để xối. Vợ mình đi nhà vs nữ cũng bảo thối lắm.
Khu vực mua thuốc vài nhân viên bán thuốc nhưng có cả hơn trăm người đợi nên quá tải và chờ hơn 30 phút mới lấy được thuốc. Ai cũng mệt mỏi.",2,2,2,0,0,0,0,0,0,0,0,0,0
"Số phone không đúng, gọi 3 lần khác ngày khác thời gian nhưng vẫn ko có ai bắt máy, vui lòng update số phone hoạt động.",0,0,0,0,0,0,0,0,0,2,0,0,0
"Bác sĩ Hà và điều dưỡng Thắm khoa nhổ răng lầu 1 khu C nhổ răng nhanh, không đau, rất êm, nhiệt tình chu đáo",0,0,0,0,0,1,1,0,0,0,0,0,0
"Bác sĩ, y tá khám bệnh, tư vấn nhiệt tình, rất có tâm và nhẹ nhàng với bệnh nhân
Nhưng các cô y tá ở bàn tiếp nhận bệnh nhân và lấy thuốc thái độ cực kỳ khó chịu. Bỏ tiền ra khám bệnh để nhận lại một thái độ không tốt một chút nào. Kiệm lời, nói chuyện rất trống không với bệnh nhân trong khi là người làm dịch vụ. Khó chịu cọc cằn quát tháo, kiệm lời tới nỗi không nói cho mình quy định mà phải dơ tờ BHYT lên nói với 1 thái độ rất khó chịu ""đọc xem?"". Thật sự cảm thấy rất bực bội. Dù cho khám bệnh tốt đến đâu cũng e ngại việc quay lại đây. Mong bệnh viện xem xét lại.",0,0,0,0,0,0,2,0,0,0,0,2,0
Cantin bắt tự bưng đồ ăn ra. Hỏi giấy kêu tự lấy bên bàn bên cạnh trong khi bàn bên đang có tận 6 người ngồi ăn.. tự mình phục vụ mình vậy cần gì ra cantin ăn.. không hài lòng chút nào,0,0,0,0,0,0,0,0,0,0,0,2,0
Bệnh viện nhiệt tình,0,0,0,0,0,0,0,0,0,0,0,1,0
Dịch vụ tốt,0,0,0,0,0,0,0,1,0,0,0,0,0
"Sạch sẽ, ân cần, thiết bị y tế mới...",1,0,0,1,0,0,0,0,0,0,0,1,0
"Người quản trị Google Doanh nghiệp phản hồi một vài nhận xét khá máy móc. Không giải tỏa trọng tâm bức xúc của bệnh nhân.
Một bệnh viện được nhà nước ưu ái đầu tư và rất nhiều thầy thuốc là giảng viên đại học mà không tuyển được người trực trả lời nhận xét trên Google maps một cách chuyên nghiệp để sao giúp bệnh nhân vừa cảm thông các thiếu xót của y bác sĩ, vừa giữ lại tiếng thơm cho ngành y hơn!?",0,2,0,0,0,0,0,0,0,0,0,0,0
"Gọi hỏi giờ làm việc.điện thoại viên trực điện thoại trả lời cáu kỉnh.quát mắng lại khách hàng.quá tệ
Lúc 13h44' ngày 21/07/2022
Mình gọi hỏi bệnh viện làm đến mấy giờ.thắc mắc hỏi nếu bốc số khám trong ngày luôn không hay qua hôm sau thì bị quát tháo.hết muốn hỏi thêm cái gì luôn.chưa thăm khám lần nào.nhưng tạo ấn tượng ko tốt như vậy ai mà dám tới khám.",0,0,0,0,0,0,2,0,0,0,0,0,0
"Bệnh viện lớn, bs có chuyên môn cao. Đầy đủ trang thiết bị hiện đại",1,0,1,0,1,0,0,0,0,0,0,0,0
2 sao.rất nhiều người phản ảnh chứ k phải riêng tui..thứ nhất bv cho bé nhỏ..mà cho nuôi 1 người rất khó khăn trong việc tới lui ăn uống..thứ hai người thân không cho vô nuôi bắt ở ngoài..ở ngoài k có chỗ nghĩ ngơi cho người nhà..thứ ba mấy ba lao công rất rất mất dại..chửi người nuôi bệnh như con...thứ tư bv thì xây cho bự..toilet thì nhỏ vô toilet là không chở mình được luôn vừa nhỏ vừa dơ..không có chỗ giặc đồ..tất cả phải đi giặc tiệm..,0,0,2,2,0,0,2,0,0,0,0,0,0
Bảo vệ quá ư là cục súc,0,0,0,0,0,0,2,0,0,0,0,0,0
Nhân viên lễ tân làm hồ sơ khám bệnh giao tiếp quá tệ vào khám mất tiền mà làm như mình đi xin,0,0,0,0,0,0,2,0,0,0,0,0,0
Dd hà thị phương thảo thân thiện nhiệt huyết rất  nhiệt tình trong cv,0,0,0,0,0,0,1,0,0,0,0,0,0
Nơi mang đến sự an tâm cho quý phụ huynh.,0,1,0,0,0,0,0,0,0,0,0,0,0
"Mình có dẫn ba mẹ đi khám ở đây, bệnh viện lớn, hiện đại, sạch đẹp. Các y bác sỹ rất nhẹ nhàng tình cảm, tận tình. Rất tốt",0,0,0,0,0,0,1,1,0,0,1,0,1
"Đông nhưng sạch sẽ và quy cũ. Đội ngũ y tá, bác sĩ hỗ trợ rất tốt, thân thiện. Căng-tin rất sạch, đồ ăn bình thường.",0,0,1,1,1,0,1,1,0,0,0,0,0
Bệnh viện đợi khám lâu.bảo về bệnh viện khó tính,0,0,0,0,0,0,2,0,0,2,0,0,0
Cạo vôi răng thôi cũng không làm được. Mất 400k cho cái bệnh viện khỉ gió này! Cân nhắc lại khi đến đây nhé mọi người.,0,2,0,0,0,0,0,0,0,0,0,0,0
Đây là 1 nơi chuyên khoa về mắt có dịch vụ rất tốt,0,0,0,0,0,0,0,0,0,1,0,0,0
Xếp hàng hơi đuối,0,0,0,0,0,0,0,2,0,0,0,0,0
Không tập trung vào khách,0,0,0,0,0,0,0,0,0,2,0,0,0
Khám VIP nhưng phải đợi bác sỹ 1 tiếng,0,0,0,0,0,0,0,0,0,2,0,0,0
"Mấy con nhỏ thu tiền, hướng dẫn bệnh nhân vô cùng mất dạy. Nạt nộ bệnh nhân.
Tôi đề nghị bệnh viện nên xem xét lại thái độ phục vụ và kỷ luật những trường hợp này",0,0,0,0,0,0,2,0,0,0,0,0,0
Bệnh viện nhiều chuyên khoa. Có các phòng cho hội thảo lớn về y khoa. Nhiều bác sĩ có kinh nghiệm.,0,1,0,0,1,0,0,0,0,0,0,0,0
