Review,Cơ sở vật chất#Chất lượng,Cơ sở vật chất#Khác,Cơ sở vật chất#Không gian,Cơ sở vật chất#Vệ sinh,Nhân viên y tế#Chất lượng,Nhân viên y tế#Khác,Nhân viên y tế#Thái độ,Trải nghiệm chung#Chất lượng,Trải nghiệm chung#Giá,Trải nghiệm chung#Khác,Trải nghiệm chung#Không gian,Trải nghiệm chung#Thái độ,Trải nghiệm chung#Vệ sinh
"Cha mình mổ ở khoa tai mũi họng, nằm phòng 2 người. Phòng khá sạch sẽ có nhà vệ sinh trong phòng. Còn có chỗ cho người nuôi nằm nghỉ nữa.
Đặc biệt các bạn lưu ý là bệnh viện có chuẩn bị cơm cho bệnh nhân. Hôm đó mình không biết nên mua phở vào. Đành ngồi ngoài hành lang ăn cho hết chứ để bỏ phí",0,1,1,1,0,0,0,0,0,0,0,0,0
"Bệnh viện bán công tự thu tự chi,  lớn lắm, nhưng phí hơi đắt tất nhiên không áp dụng BHYT nhà nước, có BHYT riêng của BV thì được, gửi xe qua đêm 14k chiều tới sáng, 1 buổi tầm 6k .
Lượng bệnh nhân khá là đông .
Mình đi thực tập ở đây hh.
22h là đóng cửa lớn với khoá các cửa , cửa cầu thang từ t4 trở lên khoá tới 6h chắc vậy",0,2,1,0,0,0,0,0,3,0,2,0,0
"Hôm nay đưa người nhà lớn tuổi đến bệnh viện khám tổng quát nhưng không riêng gì tôi rất nhiều người đưa người nhà đi khám bệnh đều không hài lòng hay nói đúng hơn là thất vọng với cách phục vụ và hướng dẫn của nhân viên quầy hướng dẫn,khi không biết phải khám hay xét nghiệm ở đâu đến hỏi nhân viên hướng dẫn rất thờ ơ thậm chí không thèm nhìn vào giấy để hướng dẫn cho bệnh nhân mà chỉ trả lời xem trong đó rồi tìm.Tôi thiết nghĩ người bệnh làm sao biết rõ họ phải đi xét nghiệm bao nhiêu loại,khi nhận kết quả đem về phòng bác sỹ chỉ định cho khám tổng quát thì bác sỹ báo thiếu xét nghiệm này ,siêu âm kia nên phải đưa người bênh làm tiếp xét nghiệm trong khi thời gian nghĩ mọi xét nghiệm đã xong đợi kết quả rồi lại phải tiếp tục đợi thêm 1 buổi chỉ vì sự thiếu trách nhiệm của nhân viên quầy hướng dẫn.",0,0,0,0,2,2,2,2,0,2,0,0,0
"Bệnh viện sạch sẽ, nhân viên cũng dễ chịu, mỗi tội bệnh viện đông quá, chờ lấy số khám bệnh mà hết cả tiếng đồng hồ. Rồi lại chờ 3h30 đễ vào gặp bác sĩ, bs hỏi 5 phút xong ra toa thuốc. Hời ơi, không biết uống có hết bệnh không nữa.",0,0,2,1,0,0,1,0,0,2,0,0,0
"Mẹ mình mổ ở đây, lúc đầu vào mình rất ngại vì QUÁ ĐÔNG.
1/ Quá đông nên gần như bệnh nhân đa số xuất viện chỉ sau mổ 2 ngày
2/ Xếp hàng thang máy có khi cả tiếng
3/ Lịch mổ dày đặt
Mọi người có người nhà mổ cần lưu ý- khi nhập viện chờ mổ tầm 1 ngày, lúc người thân đi mổ là DỌN CẢ GIƯỜNG đi luôn để chỗ cho người khác vô nằm (vì mổ và hồi sức từ 8-12 có khi 24 tiếng tuỳ nặng nhẹ)
Sau khi bệnh nhân hồi sức có phòng trống thì mới vào đc
Nhưng
1/ Bố trí di chuyển phù hợp - logic
2/ Mọi người y tá, bảo vệ, bác sĩ cực kì nhẹ nhàng. Nói chuyện đúng trọng tâm chuyên môn, ít khi cao giọng (ko tính phòng cấp cứu do quá tải trọng và áp lực cao)
3/ Phải nói cực kì ấn tượng về VỆ SINH- sạch sẽ từ canteen tới WC.",0,0,0,1,1,0,1,1,0,2,2,0,0
Khám chữa bệnh rất tốt. Có nhiều cây xanh. Bên viện đang sơn lại các anh thợ sơn đang thi công,0,3,1,0,0,0,0,1,0,0,0,0,0
"Mình đã đi khám ở đây nên có vài ý kiến mong có ích cho các bệnh nhân sau khi đi khám. Ở đây đặt lịch online, có số online rồi nhưng vẫn phải vào bàn nhận bệnh đăng kí thông tin lại mới có phiếu, sau đó tiếp tân sẽ đưa phiếu đó vô phòng nhận bệnh, các bạn ngồi đợi gọi tên như những người khác. Thủ tục rườm rà. Sau khi khám và chẩn đoán cũng như vài xét nghiệm. Bác sĩ khoa sản phụ khoa của mình là bác sĩ Phương Loan chỉ đưa ra chẩn đoán rồi kê đơn thuốc, ngoài ra mình có hỏi nguyên nhân gì bị bệnh thì không trả lời mình. Bệnh viện nên xem lại vấn đề, trị bệnh phải trị từ cái gốc chứ không phải trị cái ngọn. Qua đợt khám này mình cảm nhận các bạn làm việc như cái máy được cài đặt chứ không phải làm từ cái tâm. Hãy đặt tâm mình vào người bệnh, đưa ra lời khuyên cũng như nguyên nhân bệnh để họ phòng tránh hoặc biết mà không phạm đó nữa. Đừng khư khư máy móc sách vở, thiếu đi cái tình thì không gọi là lương y mà gọi là máy khám bệnh. Đáng buồn thay!",0,0,0,0,2,2,0,2,0,3,0,0,0
"Mình khám cơ sở 215 Hồng Bàng.
- Đến bốc số từ 4h30 sáng mà khá nhiều người. Đến khu A, ghi thông tin vào giấy vàng, xong lại ô đăng kí người ta hướng dẫn. Như mình không biết nên khám khoa nào thì mình đăng kí khám “nội tổng quát” tại khu A-> có phiếu khám xong được hướng dẫn qua khu B bốc số để bác sĩ tư vấn.
- Kinh nghiệm là khi có các chỉ định vd như siêu âm, xét nghiệm …thì nên chia người ra đến từng khu đó lấy số sẵn, để làm xong cái này thì làm tiếp luôn thứ khác, đỡ thời gian đợi.
- Bác sĩ khám và tư vấn nhiệt tình, không kê thuốc tùm lum (khám mà không bị gì thì bs sẽ không kê thuốc luôn).
- Nhân viên trực quầy thì hên xui người niềm nở người không, cũng thông cảm vì lượng bệnh nhân quá đông.
- Thắc mắc gì có thể hỏi mí anh bảo vệ nha, các anh nhiệt tình chỉ lắm, có điều đôi khi bị hỏi quá nhiều nên giọng cộc xíu nhưng vẫn chỉ nhiệt tình :))))
- À nếu lỡ có đăng kí khám mà không khám thì được hoàn tiền nha (đến số phòng khám ghi trên phiếu khám-> xin giấy hoàn tiền -> mang xuống quầy 10 khu B, nó nằm cái góc khá khó để ý). Nếu nhận tiền hoàn dùm người thân thì nhớ mang theo cccd của người thân.",0,0,0,0,0,1,3,0,1,0,2,2,0
"Đáp ứng hầu hết nhu cầu khám, chữa bệnh mọi đối tượng. Đội ngũ y, bác sĩ đông, tay nghề tốt, trang thiết bị hiện đại, đầy đủ, khám bệnh chuyên nghiệp, bãi đỗ xe oto hạn chế.",1,0,2,0,1,0,0,1,0,1,0,0,0
"Vào khám tổng quát ở đây tất cả đều ổn. Chỉ có duy nhất một điều là nv ở phòng siêu âm làm việc ko có tâm. Khi vào khám thì thái độ, bệnh nhân chưa kịp nằm xuống thì vào cứ hối hối rồi nạt nộ ngta. Ai ko biết làm việc sắp đến giờ về đều mong về mà làm j cứ phải hối gấp gáp đến vậy. Mong ban GĐ bệnh viện xem lại thái độ mấy nv ở phòng siêu âm dùm. Một bệnh viện lớn mà để mấy thành phần như vô học tiếp bệnh nhân bằng thái độ đó thì ko hay. Cảm ơn!",0,2,1,0,0,0,1,1,0,0,0,2,0
"Bệnh viện tuyến cuối rất rất đông, mọi người cần tranh thủ đăng ký khám, thanh toán tiền qua app để tránh chờ đợi. Mình thường xuyên qua đây khám phải chờ hơi lâu nhưng trong 1 buổi",0,0,2,0,0,0,0,0,0,3,0,0,0
Không bàn cãi về chuyên môn vì đây là 1 bệnh viện lớn nhưng nhân viên từ cách cư xử đến cách nói chuyện quá thái độ đưa 2 con mắt lườm liếc. Điều dưỡng khoa cấp cứu của bv có cách nc và cư xử quá vô văn hóa mất lịch sự thái độ kênh kiệu ngạo mạng lườm liếc tỏ vẻ. Tôi hi vọng bạn có thể thay đổi lại cách hành xử của mình cho chuẩn mực,0,0,1,0,0,0,2,0,0,0,0,2,0
"Bác sĩ, y tá và hộ lý ở đây đều khá là thân thiện, tuy nhiên bảo vệ thì rất là khó chịu. Trước dịch khó chịu bây giờ cũng khó chịu.
Cơ sở vật chất tốt, sạch sẽ.",1,0,0,1,0,0,1,0,0,0,0,2,0
Siêu âm quá lâu.chờ ca ngay mới khám được. Gặp bác sĩ tôi  chỉ khó chịu . Nhưng lai chuẩn đoán bi đau . Không cho bệnh nhân nói về tình trạng bệnh. Nói cứ chặn ngang bệnh nhân. Bệnh viện lớn bác mà bác sĩ thiếu tránh nhiệm. Cọc tính. Đi khám ca ngày đã mệt ma con gặp bác sĩ thiếu tránh nhiệm. Dù tôi không có bệnh gì những vân ke thuốc cho uống. Mong ban dám độc xem lại thái độ và cách làm việc của các bác sĩ.,0,0,0,0,2,2,2,0,0,2,0,0,0
"Khu khám bệnh đông khủng khiếp, thường xuyên hết chỗ để xe
BV có áp dụng app UMC, UMC Care để đỡ khâu đặt khám chờ đợi và thanh toán (có thu thêm phí quét QR 5.5k)
Khu nội trú được xây dựng và bố trí hiện đại tương đương BV Quốc Tế
Thái độ của nhân viên điều dưỡng tạp vụ khá thân thiện nhiệt tình
Mọi tiện nghi đều có trong cùng 1 toà nhà, tuy nhiên giá cơm ở căn tin khá cao 42k cho 1 phần ăn lót dạ, ăn no thêm 10k. Cháo 27k, bù lại nấu vừa ăn.",1,2,2,0,0,0,1,0,3,0,0,0,0
"Chất lượng và dịch vụ tốt, do tuyến đầu nên thời gian khám sẽ lâu",0,0,0,0,0,0,0,1,0,2,0,0,0
"Bệnh viện này khá nổi tiếng về trang thiết bị cũng như bác sĩ
Trang thiết bị thì mình thấy khá ok
Nhân viên thì lượng bệnh nhân khá đông nên cũng hơi khó chịu có lẽ do
áp lực
Bác sĩ thì nhiệt tình tư vấn tận tình tốt ngoại trừ mấy vị giáo sư tiến sĩ cái mắt để trên trán cái mồm như bị khoá và cái mặt như cục đá lạnh ra thì mọi thứ ổn
Còn ở ngoài cổng thì có nạn cò chỉ 50k là lấy số khám nhanh nhưng làm gì có bọn nó chỉ lừa thôi nên bà con cẩn thận một chút",1,0,3,0,0,2,2,0,2,0,0,0,0
"có đầy đủ kết quả , khám các phòng khác xong, bắt bn phải chờ qua buổi chiều mới cho lấy số khám trong khi mới 10g mà phòng bs k có bn nào khám. Bn đau yếu mới cần đi khám chứ khỏe ai rảnh mà đến đây.",0,0,0,0,0,0,0,1,0,2,0,0,0
"Quy trình khám bệnh rất thiếu chuyên nghiệp. Y bác sĩ không tận tâm, thái độ kém. 1 lần khám 150k, làm xét nghiệm 3tr, đợi 4 tiếng, bsi xem 2 phút xong báo cần làm thêm xét nghiệm khác. Lang băm!",0,0,0,0,0,2,1,2,2,0,0,0,0
Bệnh viện rất đông khách. Bệnh viện sạch sẽ có trật tự.,1,0,2,1,0,0,0,0,0,0,0,0,0
"Một bệnh viện mang phong cách hiện đại.
Đông khủng khiếp nhưng nhờ cách xử lý linh hoạt cộng nhiều phương tiện máy móc xét nghiệm nên mọi việc đều ổn.
Bác sĩ trình độ cũng bình thường, chẩn đoán bệnh chủ yếu dựa vào kết quả xét nghiệm. Không được thân thiện lắm!
Giá cả chấp nhận được!",1,1,2,0,3,0,2,1,3,0,0,0,0
"Bệnh viện cũng lớn và lâu ở hcm nhưng đó giờ mình mới khám ở đây thử. Đầu tiên thì không gian sạch sẽ từ phòng khám tới nhà vệ sinh nhưng thời gian đợi quá lâu. Biết là đi bv nào cũng đợi nhưng bên đây mình chỉ thăm khám siêu âm thôi mà đợi gần 4 tiếng. Vào phòng siêu âm mỗi ng đợi thì 15p là đã quá rồi này phải đợi 1 tiếng mới tới lượt trong khi là người ko đông và có sẵn 2 bác sĩ??? U là chời 115 cũng đông đợt mình khám có siêu âm và chụp xquang cũng ko lâu đến như vậy. Rồi khi ra kết quả thì bác sĩ nói rất qua loa. Và bệnh viện cũng nên xem lại vấn đề giữ xe với những người cò. Họ sẽ đón bạn giữa đường xong hỏi khám và dắt lại phòng khám khác nha kêu ghi phiếu và bị mất tiền chứ ko phải của bệnh viện, nên phải để ý nếu chỗ gửi xe thấy bất thường nha.",0,0,1,1,2,0,0,0,2,2,0,0,0
"Thấy bệnh viện này cũng có tiếng nên gia đình tui đưa ba tui vô đây điều trị, nhưng đó là quyết định sai lầm của gia đình tui.
Vô khám cho đã xét nghiệm chụp hình xiti các kiểu rồi đưa ba tui vô mổ ! xong rồi nói mổ trị không được, ba tui về bị càng nặng thêm.
Đúng là tiền mất tật mang ! chưa nói đến bệnh viện này chi phí rất là cao, nhân viên y tá ở đây rất là cáu gắt, khó khăn, chút la người này chút đuổi người kia.",2,0,0,0,0,0,2,2,1,0,0,0,0
"Bác sĩ và nhân viên Khoa RHM nhiệt tình và dễ thương. Đặc biệt, bác Nhân là người nhổ răng khôn cho mình rất mượt, bác luôn tạo cảm giác thoải mái để mình yên tâm hơn.
Các bạn khi tới bệnh viện nên đi bộ sẽ nhanh hơn nhé, thang máy đợi rất đông người.",0,0,0,0,1,1,1,0,0,0,0,0,0
Bác sĩ khám bệnh chơi điện thoại trong giờ khám.  Và không hề tham khám bệnh nhân. Chỉ chuẩn đoán qua loa cho xong. Bệnh viện ở đây đang xem bói? Chuẩn bệnh????,2,0,0,0,1,0,2,2,0,0,0,0,0
"Hôm nay chở mẹ đi khám, mình có đặt lịch trước trên Medpro nên vô là đc khám liền luôn, nói chung mọi thứ ok, tất cả mọi người đều thân thiện, bv sạch sẽ👍🏻 Mọi thứ nhanh chóng chứ ko đợi như lời đồn hehe",0,0,0,1,0,0,0,1,0,1,0,0,0
Đi khám tai mũi họng mà vô bs coi họng với mũi rồi hỏi sơ sơ 2-3 câu rồi bà y tá tự kê đơn thuốc rồi đưa mình luôn vãi ghê(ít nhất cũng phải có cái máy soi vòm họng hay gì đó chứ trời )Khám chưa được 2 phút nữa á =)) Mình uống thuốc được hơn 1 tuần rồi chưa thấy gì vẫn bệnh như cũ .Chán không muốn tốn 150k để khám rồi gần 400k tiền thuốc :) À mà mình từ dưới quê lên nữa chứ thất vọng thiệt sự đúng tệ luôn á .Mng nên tìm cái bv nào uy tín hơn mà khám nha,0,0,0,0,2,0,0,2,2,2,0,0,0
"Tôi đã dành cả 1 ngày để khám tổng quát và dạ dày. Ko thể so sánh về service với bệnh viện tư vì mật độ bệnh nhân quá đông nên bỏ qua những điểm ko tốt như sau:
- 50% nhân viên tôi tiếp xúc có thái độ nói chuyện như là cha mẹ bệnh nhân, giấy tờ đưa cho bệnh nhân mà ko đc nổi 1 câu nói, ok đông khách quá bỏ qua ko muốn đôi co
- Số thứ tự dài dằng dặc khám tổng quát từ 9am đến 4pm mới xong. Khám thì nhanh nhưng thời gian đợi chờ gấp 10.
- Làm bảo lãnh bảo hiểm thì kêu chờ lấy thuốc, trong khi đã có hoá đơn thanh toán. 1g sau mới lấy nổi vì số thứ tự quá đông. Rồi báo hết giờ ko tiếp mai quay lại, khá khó chịu vì ko có tính flexibility. Bộ phận bảo lãnh ko nhiệt tình. Ok đành bỏ qua.
NHƯNG CÓ 1 ĐIỂM NÀY KO THỂ BỎ QUA
- Bác sĩ khám dạ dày và kê đơn, trong đó có 1 nửa số thuốc là bệnh nhân bị ko dung nạp được nên ko dùng tiếp được. Trong khi số thuốc này cũng phải trả phí. Gọi lên hotline thì nói ngưng uống mấy thuốc đó và chỉ uống nửa số thuốc còn lại. Rồi chờ tới ngày tái khám là 1 tháng sau??? Lại xếp hàng bốc số từ đầu?!
Tôi cảm thấy quá lãng phí thời gian vì việc kê thuốc thiếu trách nhiệm. Khi khách hàng báo dạ dày ko dung nạp đc lactose cũng ko có biện pháp nào hữu ích để tình hình bệnh cải thiện.
Và giờ tôi đang rất bức xúc vì ko đc uống thuốc theo chuẩn đoán bệnh và tiếp tục phải chờ?
Quá tệ!!!",0,0,0,0,2,0,2,2,0,2,0,0,0
"Đi thăm bệnh, phòng dịch vụ sạch sẽ yên tĩnh",0,0,1,1,0,0,0,0,0,0,0,0,0
"Người dân đến khám quá đông, nhưng dịch vụ khám, chữa bệnh vẫn đam bảo chất lượng.",0,0,2,0,0,0,0,1,0,0,2,0,0
"Thang máy khu A có 6 cái cho khách mà thường xuyên 'sửa chữa' 3 cái, chỉ hoạt động 3 cái, KHÔNG BIẾT VÌ LÝ DO GÌ?? o_O... để dẫn tới cái cảnh chờ đợi 3 4 hàng dài ở Sảnh vậy mà vẫn để được?",2,0,0,0,0,0,0,0,0,2,0,0,0
Mấy chị bên tư vấn tổng đài gắt quá ạ. Bệnh viện có thể bổ sung mấy chị kiên nhẫn 1 chút không ạ? Em cũng là lần đầu đi bệnh viện rồi mổ mà mấy chị nói câu nào gắt câu đó huhu.,0,0,0,0,0,0,2,0,0,0,0,2,0
"Sẽ ko bao giờ khám hay chỉ người nhà đi khám tổng quát.. nhân viên chỉ dẫn thì nạc nộ. Người già lớn tuổi họ đi lên xuống cầu thang đã mệt rồi.. thà ghi trong giấy xét nghiệm hay siêu âm từng phần cho cụ thể... bốc số gặp bác sĩ là số 87 mặc dù đi từ 4h sáng( mà gọi tổng đài bảo 7h sáng có mặt ko cần bốc số),rồi các phòng làm xét nghiệm siêu âm tổng quát tổng thể..thiếu này thiếu nọ..người già lớn tuổi mà bắt nhịn ăn nhịn uống từ sáng đến 3h chiều vẫn chưa đc ăn chưa làm xong.
Thà chết chứ đem tiền khám mà như xin họ vậy.,, quá bất mãn... mong Nhà nước Cơ quan quản lý vào cuộc thu xếp lại",2,0,0,0,0,0,2,2,0,2,0,0,0
